2016-05-10 11,60,4388161847,12.0,586.0
2016-05-10 12,54,4388161847,11.0,248.0
2016-05-10 13,56,4388161847,12.0,416.0
2016-05-10 14,56,4388161847,4.0,126.0
2016-05-10 15,56,4388161847,10.0,295.0
2016-05-10 16,56,4388161847,7.0,76.0
2016-05-10 17,56,4388161847,31.0,1078.0
2016-05-10 18,56,4388161847,30.0,721.0
2016-05-10 19,56,4388161847,35.0,1430.0
2016-05-10 20,56,4388161847,13.0,298.0
2016-05-10 21,56,4388161847,0.0,0.0
2016-05-10 22,56,4388161847,0.0,0.0
2016-05-10 23,56,4388161847,0.0,0.0
2016-05-11 00,56,4388161847,0.0,0.0
2016-05-11 01,54,4388161847,0.0,0.0
2016-05-11 02,51,4388161847,0.0,0.0
2016-05-11 03,50,4388161847,0.0,0.0
2016-05-11 04,56,4388161847,1.0,4.0
2016-05-11 05,66,4388161847,30.0,591.0
2016-05-11 06,69,4388161847,65.0,1938.0
2016-05-11 07,63,4388161847,13.0,747.0
2016-05-11 08,59,4388161847,13.0,364.0
2016-05-11 09,54,4388161847,6.0,175.0
2016-05-11 10,55,4388161847,19.0,642.0
2016-05-11 11,60,4388161847,5.0,252.0
2016-05-11 12,58,4388161847,14.0,566.0
2016-05-11 13,54,4388161847,13.0,458.0
2016-05-11 14,54,4388161847,7.0,147.0
2016-05-11 15,54,4388161847,15.0,365.0
2016-05-11 16,54,4388161847,22.0,1050.0
2016-05-11 17,54,4388161847,41.0,1280.0
2016-05-11 18,54,4388161847,14.0,310.0
2016-05-11 19,54,4388161847,23.0,688.0
2016-05-11 20,54,4388161847,15.0,624.0
2016-05-11 21,54,4388161847,0.0,0.0
2016-05-11 22,54,4388161847,0.0,0.0
2016-05-11 23,54,4388161847,0.0,0.0
2016-05-12 00,54,4388161847,0.0,0.0
2016-05-12 01,57,4388161847,0.0,0.0
2016-05-12 02,56,4388161847,0.0,0.0
2016-05-12 03,55,4388161847,0.0,0.0
2016-05-12 04,56,4388161847,0.0,0.0
2016-05-12 05,56,4388161847,0.0,0.0
2016-05-12 06,59,4388161847,6.0,161.0
2016-05-12 07,64,4388161847,17.0,594.0
2016-05-12 08,57,4388161847,7.0,120.0
2016-05-12 09,54,4388161847,11.0,186.0
2016-05-12 10,54,4388161847,7.0,182.0
2016-05-12 11,59,4388161847,9.0,398.0
2016-05-12 12,62,4388161847,22.0,799.0
2016-04-12 01,73,4558609924,0.0,0.0
2016-04-12 02,83,4558609924,0.0,0.0
2016-04-12 03,91,4558609924,0.0,0.0
2016-04-12 04,79,4558609924,0.0,0.0
2016-04-12 05,82,4558609924,0.0,0.0
2016-04-12 06,81,4558609924,7.0,151.0
2016-04-12 07,75,4558609924,11.0,208.0
2016-04-12 08,73,4558609924,12.0,163.0
2016-04-12 09,77,4558609924,31.0,514.0
2016-04-12 10,73,4558609924,33.0,526.0
2016-04-12 11,71,4558609924,25.0,397.0
2016-04-12 12,67,4558609924,14.0,230.0
2016-04-12 13,69,4558609924,20.0,277.0
2016-04-12 14,69,4558609924,30.0,561.0
2016-04-12 15,69,4558609924,1.0,24.0
2016-04-12 16,69,4558609924,36.0,684.0
2016-04-12 17,69,4558609924,23.0,402.0
2016-04-12 18,69,4558609924,28.0,398.0
2016-04-12 19,69,4558609924,12.0,161.0
2016-04-12 20,69,4558609924,12.0,148.0
2016-04-12 21,69,4558609924,10.0,146.0
2016-04-12 22,69,4558609924,13.0,145.0
2016-04-12 23,69,4558609924,0.0,0.0
2016-04-13 00,69,4558609924,0.0,0.0
2016-04-13 01,84,4558609924,0.0,0.0
2016-04-13 02,80,4558609924,0.0,0.0
2016-04-13 03,74,4558609924,0.0,0.0
2016-04-13 04,90,4558609924,0.0,0.0
2016-04-13 05,86,4558609924,0.0,0.0
2016-04-13 06,85,4558609924,0.0,0.0
2016-04-13 07,89,4558609924,0.0,0.0
2016-04-13 08,71,4558609924,0.0,0.0
2016-04-13 09,71,4558609924,0.0,0.0
2016-04-13 10,71,4558609924,0.0,0.0
2016-04-13 11,75,4558609924,9.0,272.0
2016-04-13 12,84,4558609924,34.0,701.0
2016-04-13 13,88,4558609924,19.0,316.0
2016-04-13 14,88,4558609924,19.0,292.0
2016-04-13 15,88,4558609924,10.0,113.0
2016-04-13 16,88,4558609924,65.0,1957.0
2016-04-13 17,88,4558609924,39.0,1303.0
2016-04-13 18,88,4558609924,3.0,24.0
2016-04-13 19,88,4558609924,0.0,0.0
2016-04-13 20,88,4558609924,0.0,0.0
2016-04-13 21,88,4558609924,0.0,0.0
2016-04-13 22,88,4558609924,0.0,0.0
2016-04-13 23,88,4558609924,0.0,0.0
2016-04-14 00,88,4558609924,0.0,0.0
2016-04-14 01,79,4558609924,0.0,0.0
2016-04-14 02,83,4558609924,0.0,0.0
2016-04-14 03,82,4558609924,0.0,0.0
2016-04-14 04,86,4558609924,0.0,0.0
2016-04-14 05,85,4558609924,0.0,0.0
2016-04-14 06,81,4558609924,0.0,0.0
2016-04-14 07,81,4558609924,0.0,0.0
2016-04-14 08,83,4558609924,0.0,0.0
2016-04-14 09,76,4558609924,24.0,622.0
2016-04-14 10,76,4558609924,11.0,280.0
2016-04-14 11,72,4558609924,12.0,238.0
2016-04-14 12,78,4558609924,26.0,528.0
2016-04-14 13,82,4558609924,28.0,688.0
2016-04-14 14,82,4558609924,36.0,1032.0
2016-04-14 15,82,4558609924,6.0,71.0
2016-04-14 16,82,4558609924,29.0,984.0
2016-04-14 17,82,4558609924,32.0,966.0
2016-04-14 18,82,4558609924,11.0,216.0
2016-04-14 19,82,4558609924,23.0,431.0
2016-04-14 20,82,4558609924,30.0,576.0
2016-04-14 21,82,4558609924,8.0,112.0
2016-04-14 22,82,4558609924,3.0,55.0
2016-04-14 23,82,4558609924,0.0,0.0
2016-04-15 00,82,4558609924,0.0,0.0
2016-04-15 01,98,4558609924,0.0,0.0
2016-04-15 02,99,4558609924,0.0,0.0
2016-04-15 03,87,4558609924,0.0,0.0
2016-04-15 04,89,4558609924,0.0,0.0
2016-04-15 05,89,4558609924,0.0,0.0
2016-04-15 06,82,4558609924,0.0,0.0
2016-04-15 07,84,4558609924,0.0,0.0
2016-04-15 08,77,4558609924,7.0,110.0
2016-04-15 09,77,4558609924,21.0,269.0
2016-04-15 10,77,4558609924,20.0,411.0
2016-04-15 11,78,4558609924,25.0,468.0
2016-04-15 12,83,4558609924,22.0,459.0
2016-04-15 13,80,4558609924,78.0,1578.0
2016-04-15 14,80,4558609924,56.0,962.0
2016-04-15 15,80,4558609924,17.0,237.0
2016-04-15 16,80,4558609924,23.0,414.0
2016-04-15 17,80,4558609924,31.0,932.0
2016-04-15 18,80,4558609924,11.0,259.0
2016-04-15 19,80,4558609924,33.0,1238.0
2016-04-15 20,80,4558609924,14.0,234.0
2016-04-15 21,80,4558609924,1.0,10.0
2016-04-15 22,80,4558609924,10.0,150.0
2016-04-15 23,80,4558609924,4.0,64.0
2016-04-16 00,80,4558609924,6.0,89.0
2016-04-16 01,71,4558609924,0.0,0.0
2016-04-16 02,79,4558609924,1.0,11.0
2016-04-16 03,78,4558609924,0.0,0.0
2016-04-16 04,77,4558609924,0.0,0.0
2016-04-16 05,75,4558609924,0.0,0.0
2016-04-16 06,74,4558609924,0.0,0.0
2016-04-16 07,87,4558609924,0.0,0.0
2016-04-16 08,73,4558609924,0.0,0.0
2016-04-16 09,70,4558609924,15.0,270.0
2016-04-16 10,75,4558609924,31.0,604.0
2016-04-16 11,74,4558609924,10.0,128.0
2016-04-16 12,72,4558609924,32.0,514.0
2016-04-16 13,73,4558609924,30.0,464.0
2016-04-16 14,73,4558609924,46.0,917.0
2016-04-16 15,73,4558609924,31.0,573.0
2016-04-16 16,73,4558609924,26.0,465.0
2016-04-16 17,73,4558609924,16.0,279.0
2016-04-16 18,73,4558609924,25.0,364.0
2016-04-16 19,73,4558609924,60.0,2036.0
2016-04-16 20,73,4558609924,15.0,384.0
2016-04-16 21,73,4558609924,2.0,30.0
2016-04-16 22,73,4558609924,3.0,29.0
2016-04-16 23,73,4558609924,7.0,108.0
2016-04-17 00,73,4558609924,2.0,32.0
2016-04-17 01,79,4558609924,0.0,0.0
2016-04-17 02,85,4558609924,0.0,0.0
2016-04-17 03,88,4558609924,0.0,0.0
2016-04-17 04,84,4558609924,0.0,0.0
2016-04-17 05,89,4558609924,0.0,0.0
2016-04-17 06,75,4558609924,0.0,0.0
2016-04-17 07,82,4558609924,0.0,0.0
2016-04-17 08,79,4558609924,0.0,0.0
2016-04-17 09,81,4558609924,25.0,360.0
2016-04-17 10,76,4558609924,31.0,661.0
2016-04-17 11,80,4558609924,61.0,2127.0
2016-04-17 12,91,4558609924,68.0,2483.0
2016-04-17 13,98,4558609924,16.0,258.0
2016-04-17 14,98,4558609924,24.0,717.0
2016-04-17 15,98,4558609924,14.0,246.0
2016-04-17 16,98,4558609924,17.0,336.0
2016-04-17 17,98,4558609924,37.0,800.0
2016-04-17 18,98,4558609924,4.0,45.0
2016-04-17 19,98,4558609924,21.0,659.0
2016-04-17 20,98,4558609924,15.0,272.0
2016-04-17 21,98,4558609924,15.0,349.0
2016-04-17 22,98,4558609924,12.0,284.0
2016-04-17 23,98,4558609924,1.0,5.0
2016-04-18 00,98,4558609924,0.0,0.0
2016-04-18 01,79,4558609924,0.0,0.0
2016-04-18 02,73,4558609924,0.0,0.0
2016-04-18 03,71,4558609924,0.0,0.0
2016-04-18 04,91,4558609924,0.0,0.0
2016-04-18 05,87,4558609924,0.0,0.0
2016-04-18 06,87,4558609924,0.0,0.0
2016-04-18 07,81,4558609924,8.0,120.0
2016-04-18 08,82,4558609924,26.0,401.0
2016-04-18 09,75,4558609924,17.0,329.0
2016-04-18 10,72,4558609924,14.0,292.0
2016-04-18 11,78,4558609924,45.0,893.0
2016-04-18 12,75,4558609924,21.0,309.0
2016-04-18 13,80,4558609924,32.0,487.0
2016-04-18 14,80,4558609924,17.0,243.0
2016-04-18 15,80,4558609924,22.0,292.0
2016-04-18 16,80,4558609924,92.0,3396.0
2016-04-18 17,80,4558609924,27.0,547.0
2016-04-18 18,80,4558609924,25.0,463.0
2016-04-18 19,80,4558609924,30.0,596.0
2016-04-18 20,80,4558609924,19.0,471.0
2016-04-18 21,80,4558609924,6.0,92.0
2016-04-18 22,80,4558609924,2.0,9.0
2016-04-18 23,80,4558609924,0.0,0.0
2016-04-19 00,80,4558609924,0.0,0.0
2016-04-19 01,82,4558609924,0.0,0.0
2016-04-19 02,86,4558609924,0.0,0.0
2016-04-19 03,79,4558609924,0.0,0.0
2016-04-19 04,95,4558609924,0.0,0.0
2016-04-19 05,87,4558609924,0.0,0.0
2016-04-19 06,85,4558609924,0.0,0.0
2016-04-19 07,83,4558609924,0.0,0.0
2016-04-19 08,82,4558609924,0.0,0.0
2016-04-19 09,75,4558609924,0.0,0.0
2016-04-19 10,83,4558609924,0.0,0.0
2016-04-19 11,75,4558609924,0.0,0.0
2016-04-19 12,71,4558609924,1.0,27.0
2016-04-19 13,94,4558609924,32.0,480.0
2016-04-19 14,94,4558609924,27.0,444.0
2016-04-19 15,94,4558609924,12.0,197.0
2016-04-19 16,94,4558609924,17.0,386.0
2016-04-19 17,94,4558609924,46.0,1134.0
2016-04-19 18,94,4558609924,33.0,503.0
2016-04-19 19,94,4558609924,37.0,882.0
2016-04-19 20,94,4558609924,23.0,501.0
2016-04-19 21,94,4558609924,10.0,278.0
2016-04-19 22,94,4558609924,28.0,539.0
2016-04-19 23,94,4558609924,3.0,30.0
2016-04-20 00,94,4558609924,3.0,29.0
2016-04-20 01,76,4558609924,0.0,0.0
2016-04-20 02,74,4558609924,0.0,0.0
2016-04-20 03,75,4558609924,0.0,0.0
2016-04-20 04,77,4558609924,0.0,0.0
2016-04-20 05,80,4558609924,0.0,0.0
2016-04-20 06,84,4558609924,0.0,0.0
2016-04-20 07,78,4558609924,0.0,0.0
2016-04-20 08,77,4558609924,0.0,0.0
2016-04-20 09,66,4558609924,0.0,0.0
2016-04-20 10,71,4558609924,6.0,69.0
2016-04-20 11,72,4558609924,24.0,442.0
2016-04-20 12,77,4558609924,14.0,305.0
2016-04-20 13,68,4558609924,17.0,442.0
2016-04-20 14,68,4558609924,17.0,315.0
2016-04-20 15,68,4558609924,12.0,252.0
2016-04-20 16,68,4558609924,5.0,190.0
2016-04-20 17,68,4558609924,24.0,453.0
2016-04-20 18,68,4558609924,33.0,723.0
2016-04-20 19,68,4558609924,18.0,640.0
2016-04-20 20,68,4558609924,22.0,499.0
2016-04-20 21,68,4558609924,9.0,100.0
2016-04-20 22,68,4558609924,11.0,139.0
2016-04-20 23,68,4558609924,7.0,205.0
2016-04-21 00,68,4558609924,3.0,58.0
2016-04-21 01,79,4558609924,0.0,0.0
2016-04-21 02,84,4558609924,1.0,11.0
2016-04-21 03,87,4558609924,0.0,0.0
2016-04-21 04,88,4558609924,0.0,0.0
2016-04-21 05,84,4558609924,0.0,0.0
2016-04-21 06,88,4558609924,0.0,0.0
2016-04-21 07,81,4558609924,13.0,188.0
2016-04-21 08,86,4558609924,38.0,1190.0
2016-04-21 09,85,4558609924,47.0,1096.0
2016-04-21 10,88,4558609924,49.0,1954.0
2016-04-21 11,83,4558609924,49.0,1449.0
2016-04-21 12,83,4558609924,40.0,1045.0
2016-04-21 13,95,4558609924,23.0,556.0
2016-04-21 14,95,4558609924,21.0,548.0
2016-04-21 15,95,4558609924,13.0,446.0
2016-04-21 16,95,4558609924,29.0,803.0
2016-04-21 17,95,4558609924,39.0,1498.0
2016-04-21 18,95,4558609924,49.0,1686.0
2016-04-21 19,95,4558609924,19.0,422.0
2016-04-21 20,95,4558609924,15.0,212.0
2016-04-21 21,95,4558609924,19.0,271.0
2016-04-21 22,95,4558609924,16.0,208.0
2016-04-21 23,95,4558609924,9.0,102.0
2016-04-22 00,95,4558609924,2.0,32.0
2016-04-22 01,73,4558609924,4.0,62.0
2016-04-22 02,82,4558609924,0.0,0.0
2016-04-22 03,95,4558609924,0.0,0.0
2016-04-22 04,82,4558609924,0.0,0.0
2016-04-22 05,81,4558609924,0.0,0.0
2016-04-22 06,101,4558609924,0.0,0.0
2016-04-22 07,80,4558609924,0.0,0.0
2016-04-22 08,85,4558609924,0.0,0.0
2016-04-22 09,77,4558609924,18.0,235.0
2016-04-22 10,80,4558609924,30.0,487.0
2016-04-22 11,76,4558609924,17.0,387.0
2016-04-22 12,69,4558609924,7.0,147.0
2016-04-22 13,65,4558609924,15.0,365.0
2016-04-22 14,65,4558609924,22.0,438.0
2016-04-22 15,65,4558609924,34.0,829.0
2016-04-22 16,65,4558609924,24.0,367.0
2016-04-22 17,65,4558609924,18.0,317.0
2016-04-22 18,65,4558609924,123.0,4688.0
2016-04-22 19,65,4558609924,7.0,73.0
2016-04-22 20,65,4558609924,24.0,520.0
2016-04-22 21,65,4558609924,10.0,173.0
2016-04-22 22,65,4558609924,26.0,454.0
2016-04-22 23,65,4558609924,2.0,27.0
2016-04-23 00,65,4558609924,29.0,489.0
2016-04-23 01,78,4558609924,5.0,56.0
2016-04-23 02,87,4558609924,0.0,0.0
2016-04-23 03,90,4558609924,0.0,0.0
2016-04-23 04,95,4558609924,0.0,0.0
2016-04-23 05,94,4558609924,0.0,0.0
2016-04-23 06,87,4558609924,0.0,0.0
2016-04-23 07,85,4558609924,0.0,0.0
2016-04-23 08,79,4558609924,0.0,0.0
2016-04-23 09,85,4558609924,22.0,385.0
2016-04-23 10,79,4558609924,18.0,269.0
2016-04-23 11,79,4558609924,12.0,145.0
2016-04-23 12,83,4558609924,11.0,187.0
2016-04-23 13,75,4558609924,22.0,387.0
2016-04-23 14,75,4558609924,46.0,1265.0
2016-04-23 15,75,4558609924,28.0,838.0
2016-04-23 16,75,4558609924,25.0,551.0
2016-04-23 17,75,4558609924,20.0,350.0
2016-04-23 18,75,4558609924,32.0,640.0
2016-04-23 19,75,4558609924,26.0,516.0
2016-04-23 20,75,4558609924,12.0,256.0
2016-04-23 21,75,4558609924,16.0,399.0
2016-04-23 22,75,4558609924,1.0,8.0
2016-04-23 23,75,4558609924,8.0,149.0
2016-04-24 00,75,4558609924,0.0,0.0
2016-04-24 01,79,4558609924,0.0,0.0
2016-04-24 02,92,4558609924,0.0,0.0
2016-04-24 03,94,4558609924,0.0,0.0
2016-04-24 04,88,4558609924,0.0,0.0
2016-04-24 05,81,4558609924,0.0,0.0
2016-04-24 06,77,4558609924,0.0,0.0
2016-04-24 07,77,4558609924,0.0,0.0
2016-04-24 08,81,4558609924,29.0,522.0
2016-04-24 09,80,4558609924,24.0,422.0
2016-04-24 10,83,4558609924,42.0,1081.0
2016-04-24 11,79,4558609924,25.0,420.0
2016-04-24 12,83,4558609924,42.0,1046.0
2016-04-24 13,91,4558609924,17.0,214.0
2016-04-24 14,91,4558609924,23.0,657.0
2016-04-24 15,91,4558609924,40.0,1136.0
2016-04-24 16,91,4558609924,22.0,484.0
2016-04-24 17,91,4558609924,32.0,563.0
2016-04-24 18,91,4558609924,15.0,401.0
2016-04-24 19,91,4558609924,18.0,395.0
2016-04-24 20,91,4558609924,12.0,219.0
2016-04-24 21,91,4558609924,15.0,239.0
2016-04-24 22,91,4558609924,17.0,271.0
2016-04-24 23,91,4558609924,22.0,483.0
2016-04-25 00,91,4558609924,5.0,98.0
2016-04-25 01,71,4558609924,2.0,54.0
2016-04-25 02,74,4558609924,0.0,0.0
2016-04-25 03,79,4558609924,0.0,0.0
2016-04-25 04,104,4558609924,0.0,0.0
2016-04-25 05,95,4558609924,0.0,0.0
2016-04-25 06,89,4558609924,0.0,0.0
2016-04-25 07,91,4558609924,0.0,0.0
2016-04-25 08,84,4558609924,0.0,0.0
2016-04-25 09,83,4558609924,20.0,359.0
2016-04-25 10,80,4558609924,31.0,476.0
2016-04-25 11,73,4558609924,18.0,289.0
2016-04-25 12,69,4558609924,16.0,272.0
2016-04-25 13,82,4558609924,32.0,499.0
2016-04-25 14,82,4558609924,35.0,570.0
2016-04-25 15,82,4558609924,28.0,670.0
2016-04-25 16,82,4558609924,85.0,1641.0
2016-04-25 17,82,4558609924,31.0,358.0
2016-04-25 18,82,4558609924,28.0,433.0
2016-04-25 19,82,4558609924,27.0,654.0
2016-04-25 20,82,4558609924,17.0,449.0
2016-04-25 21,82,4558609924,28.0,990.0
2016-04-25 22,82,4558609924,11.0,283.0
2016-04-25 23,82,4558609924,0.0,0.0
2016-04-26 00,82,4558609924,0.0,0.0
2016-04-26 01,79,4558609924,0.0,0.0
2016-04-26 02,77,4558609924,0.0,0.0
2016-04-26 03,97,4558609924,0.0,0.0
2016-04-26 04,99,4558609924,0.0,0.0
2016-04-26 05,100,4558609924,0.0,0.0
2016-04-26 06,92,4558609924,0.0,0.0
2016-04-26 07,90,4558609924,0.0,0.0
2016-04-26 08,92,4558609924,9.0,192.0
2016-04-26 09,85,4558609924,27.0,491.0
2016-04-26 10,80,4558609924,20.0,303.0
2016-04-26 11,79,4558609924,30.0,628.0
2016-04-26 12,78,4558609924,22.0,334.0
2016-04-26 13,81,4558609924,16.0,228.0
2016-04-26 14,81,4558609924,10.0,150.0
2016-04-26 15,81,4558609924,69.0,1319.0
2016-04-26 16,81,4558609924,25.0,152.0
2016-04-26 17,81,4558609924,70.0,2600.0
2016-04-26 18,81,4558609924,32.0,1500.0
2016-04-26 19,81,4558609924,11.0,124.0
2016-04-26 20,81,4558609924,27.0,651.0
2016-04-26 21,81,4558609924,17.0,187.0
2016-04-26 22,81,4558609924,2.0,64.0
2016-04-26 23,81,4558609924,14.0,225.0
2016-04-27 00,81,4558609924,6.0,72.0
2016-04-27 01,76,4558609924,0.0,0.0
2016-04-27 02,70,4558609924,0.0,0.0
2016-04-27 03,80,4558609924,0.0,0.0
2016-04-27 04,88,4558609924,0.0,0.0
2016-04-27 05,85,4558609924,0.0,0.0
2016-04-27 06,91,4558609924,0.0,0.0
2016-04-27 07,85,4558609924,0.0,0.0
2016-04-27 08,80,4558609924,0.0,0.0
2016-04-27 09,78,4558609924,14.0,263.0
2016-04-27 10,79,4558609924,34.0,601.0
2016-04-27 11,78,4558609924,16.0,242.0
2016-04-27 12,78,4558609924,34.0,598.0
2016-04-27 13,71,4558609924,20.0,233.0
2016-04-27 14,71,4558609924,17.0,201.0
2016-04-27 15,71,4558609924,34.0,720.0
2016-04-27 16,71,4558609924,22.0,264.0
2016-04-27 17,71,4558609924,23.0,346.0
2016-04-27 18,71,4558609924,103.0,3807.0
2016-04-27 19,71,4558609924,41.0,1113.0
2016-04-27 20,71,4558609924,28.0,602.0
2016-04-27 21,71,4558609924,20.0,351.0
2016-04-27 22,71,4558609924,9.0,144.0
2016-04-27 23,71,4558609924,0.0,0.0
2016-04-28 00,71,4558609924,0.0,0.0
2016-04-28 01,82,4558609924,0.0,0.0
2016-04-28 02,86,4558609924,0.0,0.0
2016-04-28 03,91,4558609924,0.0,0.0
2016-04-28 04,89,4558609924,0.0,0.0
2016-04-28 05,95,4558609924,0.0,0.0
2016-04-28 06,85,4558609924,19.0,480.0
2016-04-28 07,82,4558609924,38.0,840.0
2016-04-28 08,84,4558609924,31.0,875.0
2016-04-28 09,82,4558609924,31.0,770.0
2016-04-28 10,76,4558609924,25.0,566.0
2016-04-28 11,73,4558609924,16.0,515.0
2016-04-28 12,72,4558609924,14.0,459.0
2016-04-28 13,76,4558609924,27.0,797.0
2016-04-28 14,76,4558609924,31.0,565.0
2016-04-28 15,76,4558609924,43.0,821.0
2016-04-28 16,76,4558609924,41.0,1606.0
2016-04-28 17,76,4558609924,33.0,498.0
2016-04-28 18,76,4558609924,7.0,110.0
2016-04-28 19,76,4558609924,10.0,156.0
2016-04-28 20,76,4558609924,9.0,178.0
2016-04-28 21,76,4558609924,9.0,143.0
2016-04-28 22,76,4558609924,7.0,67.0
2016-04-28 23,76,4558609924,1.0,5.0
2016-04-29 00,76,4558609924,0.0,0.0
2016-04-29 01,73,4558609924,0.0,0.0
2016-04-29 02,71,4558609924,0.0,0.0
2016-04-29 03,87,4558609924,0.0,0.0
2016-04-29 04,86,4558609924,0.0,0.0
2016-04-29 05,72,4558609924,0.0,0.0
2016-04-29 06,73,4558609924,0.0,0.0
2016-04-29 07,74,4558609924,0.0,0.0
2016-04-29 08,71,4558609924,0.0,0.0
2016-04-29 09,74,4558609924,3.0,41.0
2016-04-29 10,70,4558609924,20.0,416.0
2016-04-29 11,72,4558609924,15.0,213.0
2016-04-29 12,73,4558609924,19.0,411.0
2016-04-29 13,75,4558609924,27.0,612.0
2016-04-29 14,75,4558609924,8.0,66.0
2016-04-29 15,75,4558609924,56.0,2190.0
2016-04-29 16,75,4558609924,67.0,2660.0
2016-04-29 17,75,4558609924,9.0,93.0
2016-04-29 18,75,4558609924,6.0,95.0
2016-04-29 19,75,4558609924,14.0,279.0
2016-04-29 20,75,4558609924,15.0,164.0
2016-04-29 21,75,4558609924,29.0,410.0
2016-04-29 22,75,4558609924,5.0,86.0
2016-04-29 23,75,4558609924,7.0,97.0
2016-04-30 00,75,4558609924,0.0,0.0
2016-04-30 01,75,4558609924,4.0,105.0
2016-04-30 02,90,4558609924,0.0,0.0
2016-04-30 03,82,4558609924,0.0,0.0
2016-04-30 04,73,4558609924,0.0,0.0
2016-04-30 05,81,4558609924,0.0,0.0
2016-04-30 06,90,4558609924,13.0,303.0
2016-04-30 07,74,4558609924,8.0,218.0
2016-04-30 08,72,4558609924,7.0,155.0
2016-04-30 09,76,4558609924,23.0,360.0
2016-04-30 10,69,4558609924,28.0,365.0
2016-04-30 11,73,4558609924,11.0,117.0
2016-04-30 12,73,4558609924,19.0,273.0
2016-04-30 13,69,4558609924,18.0,360.0
2016-04-30 14,69,4558609924,46.0,1721.0
2016-04-30 15,69,4558609924,18.0,410.0
2016-04-30 16,69,4558609924,10.0,142.0
2016-04-30 17,69,4558609924,28.0,812.0
2016-04-30 18,69,4558609924,86.0,3370.0
2016-04-30 19,69,4558609924,27.0,1239.0
2016-04-30 20,69,4558609924,1.0,15.0
2016-04-30 21,69,4558609924,15.0,143.0
2016-04-30 22,69,4558609924,8.0,156.0
2016-04-30 23,69,4558609924,2.0,46.0
2016-05-01 00,69,4558609924,0.0,0.0
2016-05-01 01,76,4558609924,0.0,0.0
2016-05-01 02,74,4558609924,0.0,0.0
2016-05-01 03,69,4558609924,0.0,0.0
2016-05-01 04,63,4558609924,0.0,0.0
2016-05-01 05,70,4558609924,0.0,0.0
2016-05-01 06,65,4558609924,0.0,0.0
2016-05-01 07,71,4558609924,0.0,0.0
2016-05-01 08,65,4558609924,0.0,0.0
2016-05-01 09,70,4558609924,24.0,361.0
2016-05-01 10,71,4558609924,24.0,594.0
2016-05-01 11,65,4558609924,7.0,117.0
2016-05-01 12,69,4558609924,23.0,305.0
2016-05-01 13,77,4558609924,16.0,287.0
2016-05-01 14,77,4558609924,20.0,409.0
2016-05-01 15,77,4558609924,12.0,433.0
2016-05-01 16,77,4558609924,2.0,25.0
2016-05-01 17,77,4558609924,18.0,282.0
2016-05-01 18,77,4558609924,15.0,190.0
2016-05-01 19,77,4558609924,22.0,343.0
2016-05-01 20,77,4558609924,5.0,50.0
2016-05-01 21,77,4558609924,2.0,32.0
2016-05-01 22,77,4558609924,0.0,0.0
2016-05-01 23,77,4558609924,0.0,0.0
2016-05-02 00,77,4558609924,0.0,0.0
2016-05-02 01,72,4558609924,0.0,0.0
2016-05-02 02,79,4558609924,0.0,0.0
2016-05-02 03,77,4558609924,0.0,0.0
2016-05-02 04,77,4558609924,0.0,0.0
2016-05-02 05,86,4558609924,0.0,0.0
2016-05-02 06,79,4558609924,0.0,0.0
2016-05-02 07,77,4558609924,0.0,0.0
2016-05-02 08,83,4558609924,27.0,623.0
2016-05-02 09,77,4558609924,19.0,452.0
2016-05-02 10,74,4558609924,40.0,902.0
2016-05-02 11,73,4558609924,38.0,1036.0
2016-05-02 12,78,4558609924,18.0,308.0
2016-05-02 13,78,4558609924,15.0,180.0
2016-05-02 14,78,4558609924,28.0,362.0
2016-05-02 15,78,4558609924,23.0,356.0
2016-05-02 16,78,4558609924,23.0,532.0
2016-05-02 17,78,4558609924,18.0,283.0
2016-05-02 18,78,4558609924,29.0,582.0
2016-05-02 19,78,4558609924,25.0,515.0
2016-05-02 20,78,4558609924,31.0,746.0
2016-05-02 21,78,4558609924,37.0,849.0
2016-05-02 22,78,4558609924,9.0,131.0
2016-05-02 23,78,4558609924,3.0,34.0
2016-05-03 00,78,4558609924,1.0,36.0
2016-05-03 01,68,4558609924,4.0,48.0
2016-05-03 02,75,4558609924,1.0,2.0
2016-05-03 03,73,4558609924,0.0,0.0
2016-05-03 04,77,4558609924,0.0,0.0
2016-05-03 05,77,4558609924,0.0,0.0
2016-05-03 06,108,4558609924,0.0,0.0
2016-05-03 07,72,4558609924,0.0,0.0
2016-05-03 08,62,4558609924,0.0,0.0
2016-05-03 09,77,4558609924,13.0,245.0
2016-05-03 10,75,4558609924,20.0,301.0
2016-05-03 11,73,4558609924,26.0,367.0
2016-05-03 12,71,4558609924,22.0,253.0
2016-05-03 13,70,4558609924,15.0,200.0
2016-05-03 14,70,4558609924,19.0,266.0
2016-05-03 15,70,4558609924,6.0,86.0
2016-05-03 16,70,4558609924,25.0,758.0
2016-05-03 17,70,4558609924,22.0,337.0
2016-05-03 18,70,4558609924,101.0,1714.0
2016-05-03 19,70,4558609924,4.0,44.0
2016-05-03 20,70,4558609924,4.0,29.0
2016-05-03 21,70,4558609924,21.0,307.0
2016-05-03 22,70,4558609924,13.0,229.0
2016-05-03 23,70,4558609924,3.0,45.0
2016-05-04 00,70,4558609924,0.0,0.0
2016-05-04 01,68,4558609924,0.0,0.0
2016-05-04 02,68,4558609924,0.0,0.0
2016-05-04 03,73,4558609924,0.0,0.0
